mean,variance,contrast,energy,homogeneity,lbp_mean,lbp_std,area,perimeter,circularity,label
129.28776705994898,5543.933313365382,243.13252722613709,0.01613159007396531,0.14472879421835777,4.371073820153061,1.7663005894504287,8642.0,1112.8326011896133,0.08769290269332342,Benign
129.12442203443877,5501.502994125458,304.5199591607944,0.013966141995330398,0.12696591916625377,4.311643016581633,1.688833079305565,16855.0,1717.2732894420624,0.07182237977386557,Benign
131.2673190369898,5989.55674923782,257.5467448750801,0.028234260010252546,0.18169709893461083,4.57097018494898,2.08570203168889,23880.5,1830.7707628011703,0.08953345490155169,Benign
129.24258609693877,5512.063959702407,219.46913036515056,0.017195669638470322,0.14768690820545016,4.350007971938775,1.6526009088606541,8177.5,1192.531084895134,0.07225884246209079,Benign
129.4055325255102,5556.444041457488,359.4327754644459,0.014112917180690684,0.12126717160416878,4.327507174744898,1.7677504623600835,19200.0,2379.1454335451126,0.04262546321094805,Benign
128.83211096938774,5438.2222118703385,353.0320707879565,0.012678046338367603,0.127522603388556,4.297731983418367,1.627703193992516,18697.5,2810.2063952684402,0.029752055147960962,Benign
131.89624521683675,6043.760998337828,307.0125320307495,0.04213363300920879,0.18233114593796756,4.613639987244898,2.0942497918213765,22337.0,1734.9890172481537,0.09324836984310249,Benign
129.49178890306123,5578.92850400646,223.07541239590012,0.016150962773359864,0.1348644589174831,4.348891900510204,1.718954639891139,21173.0,1720.3859852552414,0.08989602104239616,Benign
128.90668845663265,5504.953187088528,264.6941063420884,0.013980174348171087,0.14089440798680997,4.322345344387755,1.6350039542711057,24528.0,2667.7383604049683,0.04330973576707859,Benign
128.8221061862245,5465.654937018061,300.1312660153749,0.013154287067178085,0.131101126535318,4.313237404336735,1.6444931181109215,19670.5,1965.1139073371887,0.0640102914900662,Benign
129.35054607780611,5578.188840183304,195.46694827033954,0.01808817536619152,0.15467297099354993,4.35969387755102,1.6408193209625943,14234.0,1254.714851140976,0.1136178975580094,Benign
128.87023676658163,5498.233221292793,301.57417120435616,0.015301828139944339,0.14079732008870982,4.341398278061225,1.6655187290016278,25108.5,2220.049979329109,0.06401844618764775,Benign
128.6204759247449,5429.591831214822,332.4555373158232,0.012286484430492418,0.13591264328362684,4.307218590561225,1.5958508651459398,21489.5,2442.7017817497253,0.0452579914907921,Benign
130.45756935586735,5801.449251936357,310.2774863869315,0.02361814332178875,0.16390445818192412,4.49430006377551,1.9755781827442822,22767.0,2866.390161037445,0.03482130656648639,Benign
129.61114875637756,5584.70460226773,238.24329356181934,0.016130403741528156,0.14136482042142795,4.386798469387755,1.791981275867268,20152.5,2649.6378535032272,0.036071628922680864,Benign
129.0849011479592,5527.972303912423,353.6844971172325,0.014044184466522166,0.12609667918183265,4.3120017538265305,1.6836964205213825,24778.5,2695.093696832657,0.04286838669077716,Benign
128.7370057397959,5414.39392394257,342.6650584561179,0.012446207484682077,0.13009120821761744,4.287806919642857,1.5740566261938842,11736.0,2043.2387971878052,0.03532577610303627,Benign
130.1643215880102,5750.1055518277035,306.9310538116592,0.022772443956325515,0.16823114806856804,4.483637595663265,1.9283676648414207,11393.5,1204.4722108840942,0.09869006875558822,Benign
129.75398596938774,5612.098517275314,274.19298526585516,0.017566176906712173,0.139352414754828,4.405094068877551,1.8430097201380937,16736.0,2556.4835255146027,0.032179221593419384,Benign
129.19917889030611,5515.865700856391,381.80577354260095,0.014820097751196908,0.12099992308092346,4.327168367346939,1.7022410063182043,20221.5,2277.589084625244,0.04898605730506862,Benign
130.54079639668367,5814.276596176977,244.89710121716848,0.02738454934597268,0.1948372745097836,4.595563616071429,2.1080684845586672,22456.0,2347.5718363523483,0.051204069962159385,Benign
128.95145089285714,5440.915492155115,384.0086483023703,0.01266366295566464,0.11573813919373073,4.281688456632653,1.622413901722355,18638.5,2165.7068341970444,0.04993688958778434,Benign
131.97417091836735,6062.570482412114,360.96502642536836,0.02601409047992399,0.17001139516202765,4.553730867346939,2.0965568186658206,20842.5,2430.986051440239,0.044319488584342884,Benign
130.1452088647959,5705.585060750382,258.3304572389494,0.022055787235136622,0.16494733896090283,4.519331951530612,2.0249029959474494,17461.5,1290.4133347272873,0.1317752132732808,Benign
